"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!Built 2010 or later","Margin of Error!!Median gross rent!!Total!!Built 2010 or later","Estimate!!Median gross rent!!Total!!Built 2000 to 2009","Margin of Error!!Median gross rent!!Total!!Built 2000 to 2009","Estimate!!Median gross rent!!Total!!Built 1990 to 1999","Margin of Error!!Median gross rent!!Total!!Built 1990 to 1999","Estimate!!Median gross rent!!Total!!Built 1980 to 1989","Margin of Error!!Median gross rent!!Total!!Built 1980 to 1989","Estimate!!Median gross rent!!Total!!Built 1970 to 1979","Margin of Error!!Median gross rent!!Total!!Built 1970 to 1979","Estimate!!Median gross rent!!Total!!Built 1960 to 1969","Margin of Error!!Median gross rent!!Total!!Built 1960 to 1969","Estimate!!Median gross rent!!Total!!Built 1950 to 1959","Margin of Error!!Median gross rent!!Total!!Built 1950 to 1959","Estimate!!Median gross rent!!Total!!Built 1940 to 1949","Margin of Error!!Median gross rent!!Total!!Built 1940 to 1949","Estimate!!Median gross rent!!Total!!Built 1939 or earlier","Margin of Error!!Median gross rent!!Total!!Built 1939 or earlier",
"0500000US29107","Lafayette County, Missouri","643","32","-","**","635","123","552","122","451","235","617","28","577","114","786","42","635","106","809","179",
"0500000US29109","Lawrence County, Missouri","626","23","558","120","581","84","650","122","564","91","487","35","715","118","710","135","622","264","805","84",
"0500000US29111","Lewis County, Missouri","488","53","661","173","575","199","657","101","554","47","352","44","422","110","425","270","483","23","570","176",
"0500000US29113","Lincoln County, Missouri","759","51","876","280","892","124","730","93","727","41","659","100","741","79","1047","130","733","163","692","76",
"0500000US29115","Linn County, Missouri","531","35","-","**","606","65","589","81","503","254","368","112","501","52","567","114","560","190","585","44",
"0500000US29117","Livingston County, Missouri","601","53","-","**","612","109","616","68","325","467","754","194","555","185","593","87","481","273","578","226",
"0500000US29119","McDonald County, Missouri","583","30","596","309","545","103","590","61","583","232","513","39","595","76","654","132","648","68","594","174",
"0500000US29121","Macon County, Missouri","543","76","-","**","817","78","561","55","365","172","625","118","481","125","600","310","627","65","433","87",
"0500000US29123","Madison County, Missouri","598","37","-","**","625","258","392","295","317","42","498","201","833","149","606","119","643","58","732","62",
"0500000US29125","Maries County, Missouri","565","70","-","**","631","46","672","123","512","64","456","191","544","52","605","242","733","221","488","64",
"0500000US29127","Marion County, Missouri","593","23","559","200","681","235","569","72","501","148","570","41","653","137","644","52","572","136","649","107",
"0500000US29129","Mercer County, Missouri","544","70","-","**","-","**","550","399","389","163","331","116","570","18","607","156","584","128","581","180",
"0500000US29131","Miller County, Missouri","615","63","-","**","636","191","541","291","547","166","634","41","415","330","740","164","-","**","605","126",
"0500000US29133","Mississippi County, Missouri","571","61","-","**","701","265","627","51","469","153","521","190","413","65","651","281","665","185","756","254",
"0500000US29135","Moniteau County, Missouri","537","45","-","**","449","45","673","175","516","32","507","313","521","150","636","142","618","103","654","197",
"0500000US29137","Monroe County, Missouri","565","39","-","**","580","39","397","268","349","652","528","63","504","159","753","424","543","325","760","192",
"0500000US29139","Montgomery County, Missouri","623","43","563","355","638","121","638","177","521","13","564","42","695","46","655","277","692","134","626","38",
"0500000US29141","Morgan County, Missouri","637","44","-","**","777","203","622","147","540","92","511","137","739","130","677","93","532","559","634","93",
"0500000US29143","New Madrid County, Missouri","534","20","-","**","596","264","503","102","502","77","525","45","594","51","550","103","588","176","513","56",
"0500000US29145","Newton County, Missouri","631","36","-","**","678","26","664","35","627","79","661","93","563","38","596","106","620","125","593","66",
"0500000US29147","Nodaway County, Missouri","602","23","-","**","607","35","618","70","588","51","529","47","567","64","675","113","760","340","664","104",
"0500000US29149","Oregon County, Missouri","524","30","-","**","531","72","725","376","395","156","554","130","450","120","557","86","550","54","630","204",
"0500000US29151","Osage County, Missouri","506","47","-","**","543","82","498","33","610","403","424","42","583","169","675","413","663","504","706","462",
"0500000US29153","Ozark County, Missouri","502","30","-","**","500","276","558","96","494","117","396","190","494","256","569","31","474","10","713","363",
"0500000US29155","Pemiscot County, Missouri","539","27","-","**","618","88","515","155","480","58","566","165","502","64","594","57","498","92","592","81",
"0500000US29157","Perry County, Missouri","686","53","-","**","794","280","605","117","653","154","572","62","788","137","635","128","778","70","750","221",
"0500000US29159","Pettis County, Missouri","681","22","833","49","722","65","554","105","634","113","634","84","594","81","796","63","763","50","602","76",
"0500000US29161","Phelps County, Missouri","660","24","760","242","682","38","660","79","678","85","544","131","624","80","697","77","670","146","683","132",
"0500000US29163","Pike County, Missouri","606","42","469","56","613","228","554","160","531","260","465","71","677","98","671","156","715","86","727","75",
"0500000US29165","Platte County, Missouri","873","18","1163","528","1088","44","878","58","829","25","775","32","801","117","792","119","911","78","730","158",
"0500000US29167","Polk County, Missouri","638","32","537","296","693","106","652","165","636","126","509","32","876","233","590","166","692","187","734","101",
"0500000US29169","Pulaski County, Missouri","927","54","1070","97","1186","126","813","66","681","49","851","132","649","292","1004","80","564","248","863","108",
"0500000US29171","Putnam County, Missouri","512","61","-","**","-","**","825","208","446","133","454","219","366","236","558","291","702","324","525","204",
"0500000US29173","Ralls County, Missouri","629","49","-","**","648","384","756","293","560","121","607","67","781","300","477","14","-","**","692","277",
"0500000US29175","Randolph County, Missouri","656","33","567","34","739","48","584","42","563","65","662","81","494","122","641","94","678","15","694","64",
"0500000US29177","Ray County, Missouri","736","43","-","**","856","329","587","149","624","150","553","298","784","83","792","310","882","120","817","109",
"0500000US29179","Reynolds County, Missouri","495","38","-","**","475","235","554","50","542","242","458","221","393","163","467","206","500","97","525","84",
"0500000US29181","Ripley County, Missouri","530","30","-","**","585","281","523","53","539","77","504","42","442","241","683","368","499","197","538","146",
"0500000US29183","St. Charles County, Missouri","905","15","804","135","1089","56","922","40","861","18","892","30","878","98","824","69","801","122","740","88",
"0500000US29185","St. Clair County, Missouri","443","30","-","**","775","852","403","151","810","323","443","39","397","89","425","142","568","143","415","74",
"0500000US29186","Ste. Genevieve County, Missouri","608","61","-","**","858","30","572","228","721","170","557","60","695","261","782","35","655","258","697","180",
"0500000US29187","St. Francois County, Missouri","603","27","1073","291","684","44","571","55","477","58","548","102","590","146","689","94","700","135","724","96",
"0500000US29189","St. Louis County, Missouri","873","9","1020","115","982","56","870","36","863","17","850","18","824","23","900","21","938","37","904","34",
"0500000US29195","Saline County, Missouri","586","30","-","**","543","122","532","285","577","43","424","83","571","102","697","42","616","67","650","72",
"0500000US29197","Schuyler County, Missouri","523","82","-","**","-","**","1025","499","616","111","325","46","343","197","663","36","514","105","610","33",
"0500000US29199","Scotland County, Missouri","447","50","-","**","445","306","496","284","456","288","299","127","538","380","715","434","558","247","444","245",
"0500000US29201","Scott County, Missouri","595","28","762","46","711","40","607","59","564","38","617","88","582","36","617","192","587","92","644","76",
"0500000US29203","Shannon County, Missouri","512","61","-","**","731","466","632","60","630","180","383","127","447","186","316","331","-","**","483","91",
"0500000US29205","Shelby County, Missouri","443","51","-","**","511","396","775","944","414","118","376","28","363","66","520","65","536","246","569","81",
"0500000US29207","Stoddard County, Missouri","541","30","-","**","546","179","478","84","478","53","515","133","553","72","728","117","581","117","522","17",
"0500000US29209","Stone County, Missouri","725","32","788","582","801","124","705","90","783","219","703","40","745","131","641","65","1002","958","555","74",
"0500000US29211","Sullivan County, Missouri","555","69","-","**","617","149","575","185","644","182","319","211","463","138","383","275","609","47","558","95",
"0500000US29213","Taney County, Missouri","681","17","913","54","720","41","662","27","700","106","639","54","512","132","618","144","434","132","725","353",
"0500000US29215","Texas County, Missouri","531","47","941","42","817","276","449","235","467","49","546","133","514","85","443","204","535","58","577","64",
"0500000US29217","Vernon County, Missouri","635","32","-","**","776","57","651","137","483","183","540","160","703","296","605","39","683","18","619","19",
"0500000US29219","Warren County, Missouri","723","62","-","**","859","147","664","130","656","234","711","75","994","619","763","192","-","**","666","207",
"0500000US29221","Washington County, Missouri","507","30","-","**","629","209","466","105","457","43","538","64","390","73","548","56","548","176","515","42",
"0500000US29223","Wayne County, Missouri","532","34","-","**","419","292","537","80","579","138","443","124","552","94","518","28","674","3","549","159",
"0500000US29225","Webster County, Missouri","590","29","783","63","567","71","586","96","526","86","638","100","594","228","588","91","593","30","586","57",
"0500000US29227","Worth County, Missouri","328","44","-","**","-","**","263","173","268","94","212","26","-","**","-","**","480","691","430","108",
"0500000US29229","Wright County, Missouri","529","26","-","**","705","245","603","104","518","42","470","24","597","151","565","138","542","123","618","95",
"0500000US29510","St. Louis city, Missouri","742","9","688","51","695","57","592","57","691","56","684","38","681","24","767","27","745","23","772","14",
"0500000US30001","Beaverhead County, Montana","567","49","-","**","676","76","546","66","601","128","721","221","513","36","833","214","469","66","512","124",
"0500000US30003","Big Horn County, Montana","675","38","-","**","615","192","721","38","594","129","486","116","675","437","719","63","807","302","757","168",
"0500000US30005","Blaine County, Montana","469","91","-","**","563","102","554","77","473","141","393","147","292","213","336","20","642","173","625","61",
"0500000US30007","Broadwater County, Montana","618","134","-","**","-","**","687","73","-","**","463","305","786","102","575","139","-","**","476","183",
"0500000US30009","Carbon County, Montana","736","44","-","**","646","290","770","531","700","200","653","228","634","31","1003","383","781","148","763","56",
